Name	A549	BGC-823	HEK293	H9	PC-3M-IE8	T/G HA-VSMC	MCF-7	NSC	Panc-1	U251
hsa-miR-378i	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4670-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4703-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4697-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5571-5p	N/A	N/A	0.399448781	0.521813451	0.670044339	N/A	0.912644747	0.654500274	0.774235191	0.679274345
hsa-miR-4671-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4673	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3975	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4713-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5699	N/A	0.980366931	N/A	0.324001813	0.768458762	N/A	N/A	N/A	N/A	N/A
hsa-miR-4435	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4660	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4790-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4714-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-371b-5p	0.23852203	0.776604387	0.657002475	0.371649142	0.728048183	N/A	N/A	0.790409228	0.800905132	0.511804645
hsa-miR-4698	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.397640333	N/A	N/A
hsa-miR-5692c	N/A	N/A	N/A	N/A	0.611461801	N/A	N/A	N/A	N/A	N/A
hsa-miR-4735-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4661-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4649-3p	N/A	N/A	N/A	0.313343867	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4497	0.232436417	N/A	N/A	0.25161179	N/A	0.921948254	0.918847759	0.874216981	0.788054344	0.436517169
hsa-miR-4663	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4510	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4705	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548aj-5p/hsa-miR-548g-5p/hsa-miR-548x-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4690-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5006-5p	0.60776579	0.821408477	0.406013459	0.257173559	0.80544549	N/A	N/A	N/A	N/A	N/A
hsa-miR-4455	0.447264023	0.638530915	0.108829929	0.428475873	0.837120329	N/A	0.979358309	0.330214183	0.249026206	0.293337819
hsa-miR-5688	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4713-5p	N/A	N/A	N/A	0.381901771	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4471	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1245b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-625-3p	0.329846484	N/A	0.200823868	0.382878602	0.83071706	N/A	0.651463714	0.802415584	0.647859229	0.97775884
hsa-miR-556-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-301a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.719569447	N/A	N/A
hsa-miR-585	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-600	N/A	N/A	N/A	N/A	N/A	0.982400806	N/A	N/A	N/A	N/A
hsa-miR-1295a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-144-5p	N/A	0.738437931	N/A	N/A	0.849738053	N/A	N/A	N/A	N/A	N/A
hsa-miR-573	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-411-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-339-5p	N/A	N/A	0.272367369	0.322490822	0.642234351	N/A	N/A	0.801298329	N/A	0.42431552
hsa-miR-1250	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-513c-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-323a-3p	0.510877872	0.401539767	0.267299311	0.24972129	0.654014565	N/A	N/A	N/A	N/A	N/A
hsa-miR-143-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-221-5p	N/A	0.771981738	0.084433178	0.364055897	0.833793139	N/A	N/A	N/A	N/A	N/A
hsa-miR-299-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1323	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1226-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-626	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-338-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-432-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1256	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-10b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-589-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART20-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART18-3p	0.66947596	0.677433677	0.102117394	0.228932862	0.730353372	N/A	0.961628498	0.851614159	0.842090837	N/A
hcmv-miR-UL70-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-185-5p	0.79340312	N/A	N/A	N/A	0.764564696	N/A	N/A	N/A	N/A	0.31349196
hsa-miR-197-3p	N/A	N/A	0.37108977	N/A	N/A	N/A	N/A	0.723096756	N/A	0.878805329
hsa-miR-628-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-146a-5p	N/A	N/A	N/A	0.75121751	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-93-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-582-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-143-3p	N/A	N/A	N/A	0.49692063	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-652-3p	N/A	N/A	0.381155501	0.542721576	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1253	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-659-3p	N/A	N/A	0.40021327	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-492	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-508-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1321	0.872859418	0.970755485	0.197547318	0.380117186	N/A	N/A	0.937540498	N/A	0.8637836	N/A
hsa-miR-762	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1470	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
ebv-miR-BART22	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-196b-3p	N/A	N/A	0.592355486	N/A	0.918569891	N/A	N/A	N/A	N/A	N/A
hsa-miR-365a-5p/hsa-miR-365b-5p	0.504228559	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H4-3p	0.727871899	0.165829632	0.513655728	0.28160467	0.610023865	N/A	0.884582066	0.922682978	0.869249128	N/A
hsa-miR-30b-5p	N/A	N/A	N/A	0.433059955	0.884829299	N/A	N/A	N/A	N/A	0.944191334
hsa-miR-328	N/A	N/A	N/A	0.263099219	N/A	N/A	N/A	N/A	N/A	0.734454736
hsa-miR-598	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-488-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3165	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4293	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3135a	0.363407977	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4297	0.665881864	0.900791125	0.194923694	0.259596063	0.493968537	N/A	N/A	N/A	N/A	0.973706827
hsa-miR-3127-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3151	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3139	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H16	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3125	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3689a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv1-miR-H15	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-550b-3p	N/A	0.117254174	0.045939808	0.155301622	0.641943085	N/A	N/A	N/A	N/A	N/A
hsa-miR-3616-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-374b-5p	N/A	N/A	0.35600983	0.331310129	0.649299524	N/A	N/A	0.921195748	N/A	N/A
hsa-miR-3161	0.52974624	N/A	0.325638484	0.282131931	0.920733993	N/A	N/A	0.848030028	0.920279008	0.701572111
hsa-miR-942	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-497-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-378a-3p	N/A	N/A	0.172595219	0.362370453	0.714048818	N/A	N/A	N/A	N/A	N/A
hsa-miR-3653	N/A	N/A	0.400991898	0.40228934	0.560537602	N/A	N/A	0.807499594	N/A	0.31274067
hsa-miR-3929	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3659	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-493-5p	0.240722918	N/A	0.850793536	N/A	N/A	N/A	N/A	0.715865774	N/A	N/A
hsa-miR-103a-2-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-194-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-188-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-200a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1285-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5584-3p	0.659244257	0.684055677	0.26302676	0.206695555	0.674160094	N/A	N/A	0.867716093	N/A	N/A
hsa-miR-4496	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4457	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4700-3p	0.498003501	0.509248781	0.21426689	0.219036487	0.578120899	N/A	N/A	0.68487593	N/A	0.847952206
hsa-miR-5588-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5004-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.642932383	N/A
hsa-miR-4771	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4661-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4438	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-147b	N/A	N/A	N/A	0.147109241	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5589-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4751	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4741	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4436a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4460	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4728-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4657	N/A	0.789547791	0.7291335	0.268419915	N/A	N/A	0.999363142	N/A	0.599446366	N/A
hsa-miR-5003-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1295b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4519	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5004-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4436b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4430	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4534	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-451b	0.730766031	N/A	0.960107619	N/A	0.523514441	N/A	N/A	N/A	N/A	N/A
hsa-miR-4680-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3977	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4727-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-514a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1277-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-197-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4800-3p	0.171559274	0.561321195	0.460479312	0.404107653	0.925722261	N/A	N/A	0.826408281	0.611982807	N/A
hsa-miR-1273g-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4723-3p	0.245888651	0.731484763	0.125716007	0.230211817	0.709028738	N/A	0.920385331	0.912243637	0.790662247	N/A
hsa-miR-5008-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4480	N/A	N/A	N/A	0.370340746	0.975251139	N/A	N/A	N/A	N/A	N/A
hsa-miR-4421	0.521279769	0.867864351	0.405200358	0.29011222	0.998861865	N/A	N/A	N/A	0.701133144	0.900504219
hsa-miR-4722-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4500	N/A	0.461072027	0.293489742	0.260827206	N/A	0.947528544	0.682160134	0.44966403	0.331462466	0.286391382
hsa-miR-663a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-656	0.703229898	0.745401536	N/A	N/A	0.832930541	N/A	N/A	N/A	N/A	N/A
hsa-miR-490-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-367-3p	0.554478132	N/A	N/A	0.217628777	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-767-3p	N/A	N/A	N/A	0.260441654	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-553	0.507690076	N/A	0.150565671	0.275316932	N/A	N/A	N/A	N/A	0.669125497	N/A
kshv-miR-K12-10a	N/A	N/A	N/A	0.255790906	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-214-3p	N/A	N/A	N/A	0.653159105	N/A	0.502237488	N/A	N/A	N/A	N/A
ebv-miR-BART14*	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-520g/hsa-miR-520h	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-199b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-409-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.557208062	N/A
hsa-miR-1243	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-891a	0.456728772	N/A	N/A	N/A	0.809299311	N/A	N/A	N/A	N/A	N/A
hsa-miR-574-3p	N/A	N/A	0.321158793	0.232146369	0.84695723	N/A	0.815744584	0.478317758	0.733971973	0.425729821
hsa-miR-191-5p	N/A	N/A	0.38756074	0.342573411	N/A	N/A	0.75706979	0.416494214	0.524250223	0.328257884
hsa-miR-548k	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-2278	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1322	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-34c-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-379-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.797374543	N/A
hsa-miR-520a-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-365a-3p/hsa-miR-365b-3p	N/A	0.227412318	N/A	0.222582964	N/A	N/A	0.614495407	0.722593726	0.482438521	0.892449321
hsa-miR-106a-5p	N/A	0.404161342	N/A	0.230115292	N/A	N/A	0.435551799	0.982212299	0.669862145	N/A
hsa-miR-191-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1288	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-302e	N/A	0.65819025	0.509896855	0.408094508	0.675360944	N/A	0.91554937	0.701185927	N/A	0.545025235
hsa-miR-9-3p	N/A	0.615777731	0.66524813	0.23328131	N/A	0.922428449	N/A	0.762754789	0.855984983	0.844252538
hsa-miR-324-5p	N/A	N/A	0.197817834	0.40348953	0.830815034	N/A	0.868062043	0.536406311	0.760711252	0.531966316
hsa-miR-29b-2-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-769-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-891b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-193b-3p	0.952588868	0.450794361	N/A	0.393695572	0.989493934	N/A	0.534821636	0.648403242	0.488979913	0.92750905
hsa-miR-561-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548q	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-135b-5p	N/A	N/A	N/A	0.284759996	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-28-5p	N/A	0.619275051	N/A	N/A	N/A	N/A	0.505079103	0.396838637	0.44917193	N/A
hsa-miR-154-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.610105197	N/A
hsa-miR-3074-3p	N/A	N/A	N/A	N/A	0.890048206	N/A	N/A	0.679330374	0.944582162	N/A
hsa-miR-3182	N/A	0.400915258	N/A	0.287032544	0.870249609	0.884401807	0.72420456	0.756505149	0.607049196	0.524851051
hsa-miR-4329	N/A	N/A	N/A	N/A	0.934274204	N/A	N/A	N/A	N/A	N/A
hsa-miR-4283	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4282	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3200-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3149	0.320067348	0.781997478	0.495502155	0.261321519	0.809867656	N/A	0.765513696	N/A	0.515226625	N/A
hsa-miR-544b	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3171	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-378c	0.380434605	N/A	N/A	N/A	N/A	0.588700457	N/A	N/A	0.361099008	N/A
hsa-miR-3126-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3690	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsv2-miR-H6	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-3683	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-551b-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1261	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-620	0.480217683	N/A	N/A	N/A	N/A	N/A	0.816999575	0.553169017	N/A	N/A
hsa-miR-3622b-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-587	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4765	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ag	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5581-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4432	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4707-5p	N/A	N/A	N/A	0.171997332	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1246	0.394936826	0.500129559	0.63055398	0.354909885	0.683150056	0.680881251	0.570214843	0.870184943	0.603387075	N/A
hsa-miR-5000-5p	0.588360335	N/A	N/A	0.234974818	N/A	N/A	0.596539379	N/A	N/A	0.167948373
hsa-miR-4674	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-361-3p	0.302623096	N/A	0.073441556	0.190907361	0.907440876	N/A	0.773490723	0.692269998	0.874323966	0.854663513
hsa-miR-4533	0.270084292	N/A	0.291822174	0.462714304	N/A	N/A	0.88107798	N/A	N/A	N/A
hsa-miR-3121-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5587-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548ax	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5001-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548aq-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5698	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4757-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4739	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5681a	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-1273g-3p	0.65014977	0.206374113	N/A	0.481708426	0.848009991	N/A	N/A	0.80050133	0.620872468	N/A
hsa-miR-4668-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4651	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4691-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-642a-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-23b-3p	N/A	0.207049934	N/A	0.127545055	N/A	N/A	0.310664642	0.639404487	0.51245162	N/A
hsa-miR-3145-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5697	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5591-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4459	0.356785755	N/A	0.759025189	0.208629461	N/A	N/A	0.816999587	N/A	0.593503694	0.494460503
hsa-miR-4529-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4454	0.725738544	0.297154181	N/A	0.4115845	0.844834779	0.695514665	0.633160191	0.628093497	0.479694514	0.551002181
hsa-miR-3925-3p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4695-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4632	0.320145115	N/A	0.286384495	0.167234333	0.69933739	N/A	0.720881982	0.820573948	N/A	0.813482601
hsa-miR-4634	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-5572	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4781-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-548aw	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4744	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
hsa-miR-4646-5p	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
